Frequency,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27
727057.6173,418.483+290.726j,610.85+421.983j,843.683+577.49j,1108.58+754.775j,1410.89+953.152j,1749.79+1171.38j,2126.58+1416.5j,2541.37+1673.56j,2988.39+1947.31j,3475.24+2253.88j,4018.25+2572.39j,4567.23+2891.1j,5173.97+3232.54j,5857.59+3587.85j,6973.712362941311+4119.804512419217j,7559.589773737684+4376.943499140227j,8366.826577129708+4783.704004307685j,9314.091677191507+5093.840711690011j,10228.936217937857+5464.59765504698j,11246.968605632977+5836.799477652876j,12324.262011766603+6116.96478550317j,13396.004629162044+6526.660496613005j,14494.821484494285+6949.975662376913j
732604.9671,419.758+291.293j,612.717+422.802j,846.283+578.599j,1112.01+756.209j,1415.31+954.929j,1755.33+1173.51j,2133.35+1419.02j,2549.58+1676.43j,2998.18+1950.51j,3486.7+2257.51j,4031.69+2576.3j,4582.72+2895.24j,5191.77+3236.85j,5878.16+3592.08j,6998.894337382815+4123.691373815516j,7587.358440954762+4380.260335282371j,8397.890716930728+4786.748486696388j,9349.75911761955+5094.784349918411j,10268.676282083652+5464.215016137856j,11291.374538319724+5834.4491118111755j,12373.892844180444+6111.173068922719j,13450.34828029565+6518.9147119825975j,14553.957462964503+6940.250345954173j
738194.6423,421.035+291.86j,614.588+423.622j,848.889+579.708j,1115.46+757.644j,1419.73+956.706j,1760.88+1175.63j,2140.14+1421.55j,2557.82+1679.3j,3008.0+1953.7j,3498.19+2261.12j,4045.18+2580.19j,4598.27+2899.37j,5209.65+3241.13j,5898.81+3596.26j,7024.175154112746+4127.512859009719j,7615.239797752527+4383.492775629691j,8429.083312755116+4789.689814959038j,9385.579898142849+5095.575226097j,10308.58903153511+5463.642081871102j,11335.97434588624+5831.858437177937j,12423.737542081399+6105.066307295975j,13504.923623732202+6510.802830406663j,14613.342526725413+6930.106998122381j
743826.9661,422.315+292.428j,616.464+424.444j,851.501+580.819j,1118.91+759.08j,1424.17+958.485j,1766.45+1177.75j,2146.95+1424.08j,2566.07+1682.17j,3017.85+1956.88j,3509.71+2264.73j,4058.72+2584.08j,4613.86+2903.48j,5227.58+3245.38j,5919.54+3600.41j,7049.55549404099+4131.267756311423j,7643.234592006555+4386.639281835154j,8460.405194093242+4792.526119823182j,9421.554853570346+5096.21062291797j,10348.67528299914+5462.875489549662j,11380.768739444055+5829.023236073368j,12473.796447169623+6098.63903654752j,13559.730789939073+6502.318532632664j,14672.97656494881+6919.538439903485j
749502.2637,423.598+292.997j,618.344+425.266j,854.119+581.93j,1122.37+760.518j,1428.61+960.264j,1772.03+1179.87j,2153.77+1426.61j,2574.36+1685.03j,3027.73+1960.06j,3521.27+2268.33j,4072.3+2587.94j,4629.51+2907.57j,5245.58+3249.6j,5940.34+3604.51j,7075.036040070361+4134.954834382397j,7671.3435744418275+4389.698289123999j,8491.857188418693+4795.255502173474j,9457.684810748802+5096.687778417427j,10388.935838423717+5461.911821728263j,11425.758404285581+5825.9392231592465j,12524.069852026987+6091.885709157847j,13614.769842793072+6493.455407195626j,14732.859391390066+6908.537384036535j
755220.863,424.884+293.567j,620.228+426.09j,856.743+583.043j,1125.84+761.956j,1433.07+962.044j,1777.63+1181.99j,2160.62+1429.13j,2582.66+1687.89j,3037.64+1963.23j,3532.87+2271.92j,4085.92+2591.8j,4645.21+2911.64j,5263.64+3253.8j,5961.22+3608.58j,7100.617477295214+4138.5728417390255j,7699.567494873874+4392.668207957773j,8523.440123591568+4797.876030964399j,9493.970587672266+5097.003885503211j,10429.371486167953+5460.7476040350975j,11470.944001296246+5822.602042585884j,12574.558001999963+6084.800690226447j,13670.040785930863+6484.206942447103j,14792.99074187595+6897.096433631836j
760983.0944,426.173+294.137j,622.116+426.914j,859.373+584.157j,1129.31+763.396j,1437.54+963.825j,1783.24+1184.12j,2167.48+1431.66j,2590.99+1690.74j,3047.58+1966.4j,3544.5+2275.5j,4099.59+2595.64j,4660.96+2915.69j,5281.77+3257.96j,5982.18+3612.59j,7126.300493988885+4142.120505798663j,7727.907105844886+4395.547421368129j,8555.154826894335+4800.385743117485j,9530.412993895308+5097.156090599644j,10469.982997245199+5459.379306327861j,11516.326162264682+5819.00726951288j,12625.261090402588+6077.378258668381j,13725.543557530606+6474.566527695363j,14853.370269285457+6885.208082879479j
766789.2909,427.464+294.708j,624.009+427.74j,862.01+585.272j,1132.8+764.836j,1442.02+965.606j,1788.87+1186.24j,2174.36+1434.18j,2599.35+1693.59j,3057.56+1969.56j,3556.17+2279.07j,4113.3+2599.47j,4676.77+2919.72j,5299.96+3262.1j,6003.22+3616.57j,7152.085780546469+4145.596533064807j,7756.363158442839+4398.334286876475j,8587.002125708912+4802.782642411564j,9567.012829777259+5097.141493015598j,10510.77112593822+5457.803340844821j,11561.905490687248+5815.150407640776j,12676.17926014662+6069.612603313573j,13781.278027748212+6464.5274522244035j,14913.997545259557+6872.86471204324j
772639.7879,428.759+295.28j,625.905+428.566j,864.652+586.388j,1136.29+766.278j,1446.51+967.389j,1794.51+1188.36j,2181.26+1436.71j,2607.72+1696.44j,3067.56+1972.71j,3567.88+2282.64j,4127.06+2603.28j,4692.64+2923.72j,5318.22+3266.21j,6024.33+3620.5j,7177.974028847486+4148.999609078347j,7784.936406255564+4401.02713358544j,8618.982843649883+4805.064701141758j,9603.77088492284+5096.957144863352j,10551.736611154412+5456.016059760514j,11607.682558600107+5811.026889595347j,12727.31259762787+6061.497825094701j,13837.243997511665+6454.082903119996j,14974.872054530793+6860.058588568259j
778534.9234,430.056+295.853j,627.806+429.394j,867.3+587.505j,1139.79+767.721j,1451.01+969.171j,1800.17+1190.48j,2188.18+1439.23j,2616.13+1699.29j,3077.59+1975.86j,3579.62+2286.19j,4140.86+2607.08j,4708.56+2927.71j,5336.54+3270.28j,6045.53+3624.38j,7203.965933412251+4152.32839733454j,7813.627601105907+4403.624264150103j,8651.097805839217+4807.229856166629j,9640.687938666075+5096.600049561286j,10592.880169475895+5454.013758558158j,11653.65790816992+5806.6320737652895j,12778.661133160505+6053.027934006083j,13893.44119241532+6443.225967134589j,15035.993189338542+6846.781868176839j
784475.0379,431.356+296.427j,629.712+430.223j,869.955+588.623j,1143.3+769.165j,1455.52+970.955j,1805.84+1192.6j,2195.12+1441.75j,2624.55+1702.13j,3087.65+1979.0j,3591.4+2289.74j,4154.71+2610.86j,4724.53+2931.67j,5354.93+3274.32j,6066.81+3628.22j,7230.062190157098+4155.581539562243j,7842.4374960099085+4406.123952425514j,8683.347833421796+4809.27601154078j,9677.764757250945+5096.067162568255j,10634.202499179097+5451.79267168847j,11699.832046967884+5801.961245792216j,12830.224839345548+6044.196847608731j,13949.86926482691+6431.94962564999j,15097.36024848371+6833.026591935992j
790460.4747,432.659+297.001j,631.621+431.052j,872.616+589.742j,1146.82+770.61j,1460.04+972.739j,1811.52+1194.72j,2202.08+1444.27j,2633.0+1704.96j,3097.75+1982.13j,3603.22+2293.27j,4168.61+2614.62j,4740.56+2935.61j,5373.39+3278.33j,6088.17+3632.01j,7256.2634968703+4158.757655010886j,7871.366843434397+4408.524443910436j,8715.733745750122+4811.201036420887j,9715.002098421584+5095.355387024132j,10675.704278014813+5449.348972556151j,11746.2054475643+5797.00961683503j,12882.003624688636+6034.998393432951j,14006.52778414134+6420.246759589567j,15158.972435342008+6818.784684123941j
796491.5795,433.965+297.576j,633.535+431.883j,875.283+590.862j,1150.35+772.056j,1464.58+974.524j,1817.22+1196.84j,2209.05+1446.79j,2641.48+1707.8j,3107.87+1985.25j,3615.08+2296.8j,4182.55+2618.37j,4756.64+2939.53j,5391.92+3282.31j,6109.62+3635.76j,7282.570553118751+4161.85534004588j,7900.416394864115+4410.823955405258j,8748.256359564955+4813.002764809434j,9752.400701729199+5094.461579164068j,10717.386162058046+5446.678772731471j,11792.778548788678+5791.772320474422j,12933.997335080576+6025.426304901228j,14063.41624320137+6408.110140539569j,15220.828850186275+6804.047955029271j
802568.7009,435.274+298.151j,635.453+432.715j,877.956+591.983j,1153.88+773.503j,1469.13+976.309j,1822.94+1198.96j,2216.05+1449.3j,2649.98+1710.63j,3118.03+1988.37j,3626.97+2300.31j,4196.54+2622.11j,4772.79+2943.42j,5410.51+3286.26j,6131.14+3639.45j,7308.984059559192+4164.873168093456j,7929.586901434104+4413.020674004156j,8780.916489429095+4814.678994483726j,9789.96129819088+5093.382540395369j,10759.248783255367+5443.778122098691j,11839.551747480315+5786.244416884925j,12986.205749661858+6015.474221801783j,14120.534043819567+6395.532439730972j,15282.928490653998+6788.808096591838j
808692.1898,436.586+298.728j,637.376+433.547j,880.636+593.105j,1157.42+774.951j,1473.68+978.095j,1828.67+1201.08j,2223.06+1451.82j,2658.51+1713.45j,3128.22+1991.48j,3638.9+2303.82j,4210.58+2625.82j,4788.99+2947.29j,5429.17+3290.17j,6152.75+3643.09j,7335.504718265839+4167.809688976004j,7958.879113427911+4415.112756756633j,8813.714945772339+4816.227487433532j,9827.684600359462+5092.115022879816j,10801.292751209541+5440.643005875763j,11886.525404408281+5780.420886083203j,13038.628580079072+6005.135687902919j,14177.880504238583+6382.506218084283j,15345.27024362915+6773.056685592448j
814862.4002,437.9+299.305j,639.303+434.381j,883.321+594.229j,1160.98+776.4j,1478.25+979.881j,1834.42+1203.2j,2230.1+1454.33j,2667.06+1716.27j,3138.44+1994.58j,3650.87+2307.31j,4224.66+2629.52j,4805.24+2951.13j,5447.9+3294.04j,6174.45+3646.68j,7362.133231833357+4170.663428963124j,7988.293778241255+4417.098331289825j,8846.652535637211+4817.6459685668315j,9865.571307346363+5090.655724729277j,10843.518648075118+5437.269346653915j,11933.699838450148+5774.296630167621j,13091.265464712014+5994.404152771951j,14235.454849987664+6369.023930560762j,15407.852886753062+6756.78517817959j
821079.6883,439.218+299.883j,641.234+435.215j,886.013+595.353j,1164.54+777.849j,1482.83+981.667j,1840.18+1205.31j,2237.15+1456.84j,2675.63+1719.09j,3148.69+1997.67j,3662.88+2310.79j,4238.79+2633.2j,4821.56+2954.95j,5466.7+3297.88j,6196.22+3650.22j,7388.8703043953465+4173.432889673959j,8017.831643458942+4418.975493223694j,8879.730061886732+4818.932125378078j,9903.622101524421+5089.001290961346j,10885.927031623063+5433.65300039288j,11981.075322997773+5767.866473890244j,13144.115966762045+5983.272970340899j,14293.25621078728+6355.077925284394j,15470.675082419722+6739.984911047806j
827344.4136,440.538+300.462j,643.17+436.051j,888.712+596.478j,1168.11+779.3j,1487.43+983.454j,1845.96+1207.43j,2244.22+1459.36j,2684.24+1721.9j,3158.97+2000.76j,3674.92+2314.27j,4252.97+2636.86j,4837.93+2958.74j,5485.57+3301.69j,6218.09+3653.71j,7415.716640706252+4176.116548118538j,8047.493453637808+4420.742307500323j,8912.948322337958+4820.083607656732j,9941.83764824965+5087.148312319156j,10928.51843027582+5429.789758322097j,12028.652090303123+5761.125158864382j,13197.179575566992+5971.735394569128j,14351.28362123959+6340.660439173559j,15533.735367238054+6722.647106947816j
833656.9378,441.862+301.042j,645.11+436.888j,891.417+597.604j,1171.68+780.752j,1492.03+985.242j,1851.76+1209.55j,2251.31+1461.86j,2692.86+1724.71j,3169.29+2003.83j,3687.01+2317.72j,4267.2+2640.51j,4854.36+2962.51j,5504.51+3305.45j,6240.03+3657.15j,7442.672945491141+4178.712856577635j,8077.279950947013+4422.396807293751j,8946.308110875148+4821.0980258798345j,9980.218595462662+5085.093324147421j,10971.293343980538+5425.675344488936j,12076.43032324155+5754.0673477302125j,13250.455697798985+5959.7845838303765j,14409.536012047025+6325.763602032466j,15597.032161025862+6704.7628619880925j
840017.6258,443.188+301.622j,647.054+437.725j,894.128+598.731j,1175.27+782.204j,1496.65+987.029j,1857.57+1211.66j,2258.43+1464.37j,2701.52+1727.51j,3179.64+2006.9j,3699.13+2321.17j,4281.47+2644.13j,4870.85+2966.25j,5523.52+3309.18j,6262.07+3660.52j,7469.739923768258+4181.2202418915585j,8107.191875125784+4423.936993328966j,8979.810214774636+4821.972952069511j,10018.765570178486+5082.832807490908j,11014.252242017272+5421.305415548814j,12124.410158561537+5746.687619107606j,13303.943658603319+5947.413596656881j,14468.012206580832+6310.379435905836j,15660.563748442728+6686.3231583704255j
846426.8449,444.518+302.203j,649.003+438.564j,896.845+599.859j,1178.87+783.658j,1501.27+988.817j,1863.39+1213.77j,2265.56+1466.87j,2710.2+1730.31j,3190.02+2009.96j,3711.3+2324.61j,4295.8+2647.74j,4887.39+2969.96j,5542.6+3312.87j,6284.19+3663.85j,7496.918281469716+4183.637104536687j,8137.229963112652+4425.360833388145j,9013.455416062448+4822.705917988503j,10057.479182593257+5080.363184643914j,11057.395563984584+5416.675558098388j,12172.591679370866+5738.980471204922j,13357.64269670899+5934.615392686966j,14526.710924163839+6294.499848103003j,15724.328288143995+6667.318851272874j
852884.9654,445.85+302.785j,650.956+439.403j,899.569+600.988j,1182.47+785.112j,1505.91+990.605j,1869.24+1215.89j,2272.71+1469.38j,2718.9+1733.1j,3200.44+2013.01j,3723.5+2328.03j,4310.17+2651.33j,4904.0+2973.64j,5561.76+3316.53j,6306.4+3667.11j,7524.208723492777+4185.961819271034j,8167.394948539812+4426.6662618951805j,9047.244490297002+4823.294415005676j,10096.360019354652+5077.680822547451j,11100.72371265959+5411.7812922381945j,12220.974919468114+5730.94031575555j,13411.551960710185+5921.382832609034j,14585.630769174335+6278.116637223946j,15788.323792940117+6647.740683231468j
859392.3606,447.186+303.367j,652.914+440.244j,902.3+602.118j,1186.08+786.567j,1510.57+992.394j,1875.09+1218.0j,2279.89+1471.88j,2727.63+1735.88j,3210.89+2016.05j,3735.75+2331.44j,4324.6+2654.89j,4920.67+2977.3j,5580.98+3320.14j,6328.69+3670.32j,7551.611955020506+4188.192733765277j,8197.68756127468+4427.851179452509j,9081.178205685934+4823.735893737451j,10135.408646154789+5074.782029381151j,11144.237059540344+5406.618065320184j,12269.559854405426+5722.561482780211j,13465.670509956704+5907.708673841998j,14644.770229222951+6261.221490853332j,15852.548141100177+6627.579268674347j
865949.4062,448.524+303.951j,654.876+441.085j,905.037+603.249j,1189.7+788.023j,1515.23+994.183j,1880.97+1220.11j,2287.08+1474.37j,2736.39+1738.67j,3221.37+2019.08j,3748.03+2334.84j,4339.07+2658.44j,4937.4+2980.93j,5600.28+3323.71j,6351.08+3673.46j,7579.128679512987+4190.328169277429j,8228.10852618373+4428.913452882457j,9115.257323043923+4824.027763100804j,10174.625605887837+5071.663054344974j,11187.93593777551+5401.181255421389j,12318.346405845075+5713.838214358026j,13519.997305749745+5893.585574990113j,14704.127671378448+6243.805985017217j,15916.999060704624+6606.82510432884j
872556.4813,449.866+304.535j,656.843+441.928j,907.78+604.38j,1193.34+789.48j,1519.9+995.971j,1886.86+1222.22j,2294.29+1476.87j,2745.18+1741.44j,3231.89+2022.1j,3760.35+2338.22j,4353.6+2661.97j,4954.18+2984.53j,5619.65+3327.24j,6373.55+3676.55j,7606.7596011614205+4192.366418540183j,8258.658564432622+4429.85091358963j,9149.482595480687+4824.167389528508j,10214.011417136257+5068.320087192505j,11231.820644258802+5395.4661676565265j,12367.334435376208+5704.764667073708j,13574.531211397261+5879.006092230881j,14763.701338581493+6225.8615833803j,15981.67412817122+6585.468565997189j
879213.9674,451.21+305.12j,658.814+442.771j,910.53+605.513j,1196.97+790.938j,1524.59+997.76j,1892.77+1224.33j,2301.53+1479.36j,2753.99+1744.21j,3242.44+2025.11j,3772.72+2341.59j,4368.17+2665.47j,4971.03+2988.09j,5639.09+3330.73j,6396.11+3679.58j,7634.505421357979+4194.305747371745j,8289.338392941092+4430.661357098587j,9183.854768250052+4824.152096038932j,10253.566572880078+5064.74925757594j,11275.891435810097+5389.4680350906665j,12416.523742550939+5695.33491096056j,13629.270989613888+5863.962678006673j,14823.489344337777+6207.379638100216j,16046.570765831426+6563.499906061836j
885922.2492,452.558+305.705j,660.79+443.615j,913.287+606.646j,1200.62+792.396j,1529.29+999.55j,1898.69+1226.43j,2308.78+1481.85j,2762.83+1746.97j,3253.02+2028.1j,3785.13+2344.95j,4382.8+2668.95j,4987.95+2991.63j,5658.61+3334.17j,6418.77+3682.54j,7662.36684135444+4196.144392398908j,8320.148722155967+4431.342543706881j,9218.374575919534+4823.979163144189j,10293.291540301627+5060.946633529797j,11320.148528642847+5383.182017029751j,12465.914064193319+5685.542927298712j,13684.215294462283+5848.447684854984j,14883.489670638786+6188.351387485685j,16111.686231311687+6540.909259236506j
892681.7143,453.909+306.291j,662.77+444.46j,916.05+607.781j,1204.28+793.855j,1534.0+1001.34j,1904.63+1228.54j,2316.06+1484.34j,2771.69+1749.73j,3263.64+2031.09j,3797.57+2348.29j,4397.48+2672.41j,5004.92+2995.13j,5678.21+3337.57j,6441.51+3685.44j,7690.344559694853+4197.880562060728j,8351.090256774063+4431.892197176952j,9253.042743609189+4823.645826943943j,10333.186758815074+5056.908221265237j,11364.592095684318+5376.603198993718j,12515.505071636213+5675.382608104376j,13739.36267098645+5832.453362025466j,14943.700159306767+6168.767960132102j,16177.017616722416+6517.686638467241j
899492.7531,455.262+306.879j,664.755+445.306j,918.82+608.916j,1207.95+795.315j,1538.73+1003.13j,1910.58+1230.64j,2323.35+1486.83j,2780.58+1752.48j,3274.3+2034.07j,3810.06+2351.62j,4412.21+2675.85j,5021.95+2998.61j,5697.88+3340.93j,6464.35+3688.28j,7718.4392743386+4199.512434614471j,8382.163696042498+4432.30800366275j,9287.85998660108+4823.149278307974j,10373.252638722175+5052.629964472857j,11409.222267514537+5369.726589704074j,12565.296364375874+5664.84775876396j,13794.711553237285+5815.971853446303j,15004.118511334389+6148.620371136432j,16242.561844262302+6493.821934289196j
906355.7593,456.619+307.466j,666.744+446.153j,921.596+610.052j,1211.62+796.775j,1543.47+1004.92j,1916.56+1232.74j,2330.67+1489.31j,2789.5+1755.23j,3284.99+2037.04j,3822.59+2354.93j,4426.99+2679.26j,5039.05+3002.05j,5717.62+3344.24j,6487.27+3691.04j,7746.65167977411+4201.038159335528j,8413.369732616207+4432.587611594732j,9322.827009372977+4822.486662428636j,10413.489561320448+5048.10774245651j,11454.039127583035+5362.547122699016j,12615.287475210922+5653.932090580762j,13850.260257771237+5798.995200039451j,15064.742283606962+6127.899520769834j,16308.315656106208+6469.304920186536j
913271.1292,457.979+308.055j,668.737+447.001j,924.379+611.189j,1215.31+798.236j,1548.21+1006.71j,1922.55+1234.84j,2338.01+1491.79j,2798.45+1757.97j,3295.71+2039.99j,3835.17+2358.23j,4441.82+2682.66j,5056.22+3005.46j,5737.44+3347.5j,6510.29+3693.75j,7774.982468235866+4202.455855080738j,8444.709050125439+4432.728632453347j,9357.944503906056+4821.655078882512j,10453.897873799468+5043.337372328382j,11499.042709211062+5355.059656533753j,12665.477860699339+5642.629226115145j,13906.00697857093+5781.515340711571j,15125.568878177142+6106.596200742979j,16374.275612416415+6444.12524953217j
920239.2625,459.342+308.644j,670.736+447.85j,927.169+612.326j,1219.0+799.698j,1552.98+1008.49j,1928.55+1236.94j,2345.37+1494.26j,2807.43+1760.7j,3306.47+2042.93j,3847.78+2361.51j,4456.71+2686.02j,5073.44+3008.83j,5757.34+3350.72j,6533.41+3696.38j,7803.432329619682+4203.7636096535625j,8476.182326736787+4432.7286374120185j,9393.21315021511+4820.651580108002j,10494.477894410666+5038.314603080484j,11544.232998860436+5347.258969683868j,12715.866899272527+5630.932697875405j,13961.949786703033+5763.524108665541j,15186.595541905448+6084.70108998415j,16440.438084134024+6418.272457951052j
927260.5617,460.708+309.234j,672.739+448.699j,929.966+613.465j,1222.7+801.16j,1557.75+1010.28j,1934.57+1239.04j,2352.75+1496.74j,2816.43+1763.42j,3317.26+2045.87j,3860.44+2364.77j,4471.65+2689.36j,5090.73+3012.17j,5777.31+3353.89j,6556.61+3698.94j,7832.0019491494+4204.95948064813j,8507.790231308374+4432.585159034579j,9428.633615652852+4819.473170701793j,10535.22990289091+5033.035121292639j,11589.609930303115+5339.139762970331j,12766.453894285592+5618.835942411804j,14018.086623859519+5745.013233644434j,15247.819361364192+6062.20475513707j,16506.799247893527+6391.735963466657j
934335.4324,462.077+309.825j,674.746+449.55j,932.769+614.604j,1226.42+802.622j,1562.54+1012.07j,1940.61+1241.13j,2360.15+1499.21j,2825.46+1766.14j,3328.09+2048.78j,3873.14+2368.02j,4486.64+2692.68j,5108.08+3015.47j,5797.36+3357.01j,6579.91+3701.43j,7860.69201051382+4206.041492672226j,8539.53342399341+4432.295689910239j,9464.206552579535+4818.116807894819j,10576.154146828696+5027.494544141271j,11635.173382238063+5330.696659149142j,12817.238063299614+5606.332306810929j,14074.415297525666+5725.974342652699j,15309.237255785129+6039.09765313714j,16573.355082143484+6364.505065250123j
941464.2834,463.45+310.416j,676.759+450.401j,935.579+615.744j,1230.14+804.086j,1567.34+1013.86j,1946.67+1243.23j,2367.57+1501.67j,2834.52+1768.85j,3338.96+2051.69j,3885.89+2371.25j,4501.69+2695.97j,5125.5+3018.74j,5817.49+3360.08j,6603.31+3703.85j,7889.5031919504545+4207.007639210735j,8571.412555627277+4431.857682104015j,9499.93259962542+4816.579399411251j,10617.250834911643+5021.688422839427j,11680.923179490785+5321.92419935939j,12868.218540491842+5593.415043298894j,14130.93347838166+5706.398958361503j,15370.845975993783+6015.37012744776j,16640.101355559036+6336.568950889678j
948647.5266,464.825+311.008j,678.775+451.254j,938.396+616.885j,1233.87+805.549j,1572.15+1015.65j,1952.75+1245.32j,2375.02+1504.13j,2843.61+1771.55j,3349.86+2054.58j,3898.67+2374.47j,4516.79+2699.24j,5142.99+3021.97j,5837.7+3363.1j,6626.8+3706.2j,7918.436167901239+4207.855880796313j,8603.428267286388+4431.268546464686j,9535.812379528621+4814.857803770188j,10658.520137750182+5015.612239985665j,11726.859085660297+5312.816846897291j,12919.394372419836+5580.0773098015925j,14187.638695411444+5686.278499804788j,15432.642091682657+5991.012416754495j,16707.03362662109+6307.916691414523j
955885.5769,466.204+311.601j,680.797+452.107j,941.22+618.026j,1237.61+807.014j,1576.97+1017.44j,1958.84+1247.41j,2382.49+1506.59j,2852.73+1774.25j,3360.8+2057.47j,3911.51+2377.67j,4531.95+2702.48j,5160.54+3025.17j,5857.99+3366.07j,6650.39+3708.47j,7947.491608039452+4208.58414490123j,8635.581189703145+4430.52565201519j,9571.846499308172+4812.948828882507j,10699.96218497181+5009.261409897514j,11772.9808079487+5303.368980413694j,12970.764513343674+5566.312170949207j,14244.528333025435+5665.604280950798j,15494.621993841232+5966.0146474350095j,16774.147234720254+6278.537245637235j
963178.8526,467.585+312.194j,682.823+452.961j,944.051+619.168j,1241.36+808.479j,1581.81+1019.22j,1964.95+1249.49j,2389.98+1509.05j,2861.87+1776.93j,3371.78+2060.33j,3924.38+2380.85j,4547.16+2705.69j,5178.16+3028.32j,5878.36+3368.98j,6674.07+3710.67j,7976.6701772791785+4209.190325161091j,8667.871941908948+4429.62632587918j,9608.035548692133+4810.84923188046j,10741.577064641026+5002.631277012342j,11819.287988581893+5293.574898710894j,13022.327823718777+5552.112596089844j,14301.599620463196+5644.367517410514j,15556.781884863061+5940.3668392416075j,16841.437294102543+6248.419461421251j
970527.7749,468.97+312.788j,684.854+453.816j,946.888+620.311j,1245.12+809.944j,1586.66+1021.01j,1971.07+1251.58j,2397.49+1511.5j,2871.05+1779.61j,3382.79+2063.19j,3937.3+2384.01j,4562.42+2708.88j,5195.84+3031.44j,5898.81+3371.85j,6697.85+3712.78j,8005.972534894593+4209.672281179981j,8700.301131712626+4428.567851877191j,9644.380099856942+4808.555717975053j,10783.364821925217+4995.717114847583j,11865.780205261492+5283.428817683565j,13074.083067173866+5537.471458649759j,14358.84963648238+5622.559317018071j,15619.117775694156+5914.058903366638j,16908.89868575675+6217.552079382137j
977932.7685,470.358+313.383j,686.89+454.672j,949.733+621.455j,1248.89+811.41j,1591.53+1022.8j,1977.22+1253.66j,2405.02+1513.95j,2880.25+1782.28j,3393.84+2066.03j,3950.27+2387.16j,4577.75+2712.03j,5213.59+3034.52j,5919.34+3374.65j,6721.73+3714.82j,8035.399333789564+4210.027838233003j,8732.869354270973+4427.347470461415j,9680.880705143965+4806.064940794413j,10825.325456561899+4988.51412594823j,11912.45696936474+5272.924869125827j,13126.028905673767+5522.381537218999j,14416.275295962183+5600.170689520449j,15681.62547574446+5887.0806485677695j,16976.526056384577+6185.923728336062j
985394.2612,471.75+313.979j,688.931+455.528j,952.584+622.599j,1252.66+812.876j,1596.4+1024.58j,1983.38+1255.74j,2412.58+1516.39j,2889.48+1784.95j,3404.93+2068.85j,3963.28+2390.29j,4593.12+2715.16j,5231.41+3037.56j,5939.95+3377.4j,6745.71+3716.78j,8064.951221315864+4210.254785879654j,8765.577191479733+4425.962378055128j,9717.537898383875+4803.373499990447j,10867.458920060908+4981.0174420534j,11959.317721451884+5262.057101949234j,13178.163896772117+5506.8355146393005j,14473.873349628284+5577.19254237573j,15744.300592286689+5859.421776704686j,17044.313803081805+6153.522937531393j
992912.6841,473.144+314.575j,690.976+456.386j,955.443+623.744j,1256.45+814.342j,1601.29+1026.37j,1989.56+1257.82j,2420.16+1518.83j,2898.75+1787.6j,3416.05+2071.66j,3976.33+2393.39j,4608.56+2718.26j,5249.29+3040.56j,5960.64+3380.1j,6769.79+3718.65j,8094.628837497167+4210.350878348092j,8798.425212038677+4424.4097258648335j,9754.352191636903+4800.477942268964j,10909.765115891969+4973.222121685772j,12006.361830178277+5250.819480318458j,13230.486490951967+5490.825976915377j,14531.64037680071+5553.615684005199j,15807.138520511082+5831.071888802788j,17112.256073656063+6120.338130616616j
1000488.472,474.542+315.172j,693.026+457.244j,958.308+624.89j,1260.25+815.809j,1606.2+1028.15j,1995.76+1259.89j,2427.76+1521.26j,2908.04+1790.25j,3427.22+2074.46j,3989.43+2396.48j,4624.05+2721.33j,5267.25+3043.51j,5981.41+3382.74j,6793.96+3720.45j,8124.432814953908+4210.31383373616j,8831.413969538415+4422.686620124746j,9791.324076228635+4797.374759151847j,10952.243897017166+4965.123149950614j,12053.588590801206+5239.205882055753j,13282.995027222682+5474.345413833564j,14589.572783594005+5529.430821073529j,15870.134438971456+5802.020485100285j,17180.34675774484+6086.357630406372j
1008122.061,475.943+315.77j,695.081+458.103j,961.181+626.036j,1264.06+817.276j,1611.11+1029.94j,2001.97+1261.96j,2435.38+1523.7j,2917.36+1792.88j,3438.42+2077.24j,4002.58+2399.55j,4639.6+2724.37j,5285.27+3046.43j,6002.27+3385.32j,6818.24+3722.15j,8154.363779194965+4210.14133292914j,8864.544002026421+4420.790121248351j,9828.454020223062+4794.060387413142j,10994.895062748748+4956.7154389178295j,12100.997219408164+5227.2101009902335j,13335.68772955383+5457.386218718622j,14647.666794355737+5504.628563232305j,15933.28330510974+5772.256964914435j,17248.57947774046+6051.569664121643j
1015813.894,477.347+316.368j,697.141+458.963j,964.06+627.182j,1267.87+818.744j,1616.04+1031.72j,2008.2+1264.03j,2443.03+1526.12j,2926.71+1795.51j,3449.66+2080.01j,4015.77+2402.6j,4655.2+2727.38j,5303.37+3049.3j,6023.21+3387.83j,6842.62+3723.77j,8184.422346772763+4209.831019999676j,8897.815832439002+4418.717242287907j,9865.742468131159+4790.531207793185j,11037.718358565551+4947.993825391416j,12148.586852741411+5214.825844112946j,13388.562702697718+5439.940688815983j,14705.918446699154+5479.199424000619j,15996.57984474925+5741.770633727845j,17316.947582688343+6015.962365152405j
